publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,year_total_sales,market_share_pct,publisher_rank_in_year
Level 5,2015,2.3099999999999996,2,1.1549999999999998,2,2,287.9499999999999,0.8022226080916829,17
Level 5,2016,1.82,2,0.91,1,1,175.41000000000005,1.0375691237671738,17
Level 5,2017,1.33,3,0.44333333333333336,1,2,191.92000000000004,0.6929970821175488,22
Level 5,2019,0.03,1,0.03,1,1,2.5500000000000003,1.176470588235294,11
Level 5,2020,0.12,1,0.12,1,1,3.449999999999999,3.4782608695652186,6
Lexicon Entertainment,2007,0.03,1,0.03,1,1,650.7300000000002,0.004610206998294222,133
Lexicon Entertainment,2008,0.02,1,0.02,1,1,745.2800000000001,0.002683555173894375,169
Licensed 4U,2012,0.07,3,0.023333333333333334,2,2,425.9499999999997,0.01643385373870174,77
Licensed 4U,2014,0.03,1,0.03,1,1,372.04999999999984,0.008063432334363664,69
Lighthouse Interactive,2007,0.02,1,0.02,1,1,650.7300000000002,0.0030734713321961477,139
Lighthouse Interactive,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Liquid Games,2002,0.26,1,0.26,1,1,423.5200000000001,0.06139025311673591,63
Liquid Games,2006,0.01,1,0.01,1,1,556.3399999999995,0.0017974619836790468,125
Little Orbit,2010,0.15,2,0.075,2,1,653.7199999999998,0.022945603622345965,99
Little Orbit,2013,0.05,2,0.025,2,1,403.7200000000002,0.012384821163182397,69
Little Orbit,2014,1.1400000000000001,9,0.12666666666666665,5,2,372.04999999999984,0.3064104287058193,27
Little Orbit,2015,0.7000000000000002,13,0.05384615384615385,7,1,287.9499999999999,0.24309776002778274,34
Locus,1998,0.07,1,0.07,1,1,291.6100000000001,0.024004663763245424,84
LucasArts,1994,1.95,1,1.95,1,1,97.46000000000002,2.000820849579314,13
LucasArts,1995,1.95,1,1.95,1,1,109.02000000000002,1.7886626307099611,14
LucasArts,1996,0.55,1,0.55,1,1,219.55000000000004,0.2505124117513095,36
LucasArts,1997,0.68,1,0.68,1,1,221.29000000000005,0.3072890776808712,39
LucasArts,1999,2.95,2,1.475,1,2,311.97999999999996,0.9455734341944998,22
LucasArts,2000,1.47,2,0.735,2,2,239.17,0.6146255801312874,27
LucasArts,2001,2.58,4,0.645,3,3,356.80000000000007,0.7230941704035873,22
LucasArts,2002,2.16,4,0.54,2,2,423.5200000000001,0.5100113335851907,25
LucasArts,2003,2.5,9,0.2777777777777778,4,4,404.3099999999997,0.6183374143602686,25
LucasArts,2004,9.53,7,1.3614285714285714,3,2,443.5800000000001,2.1484286938094588,12
LucasArts,2005,18.799999999999997,13,1.4461538461538461,4,3,509.8899999999998,3.687069760144346,7
LucasArts,2006,7.439999999999999,9,0.8266666666666667,8,2,556.3399999999995,1.3373117158572108,15
LucasArts,2007,18.700000000000003,11,1.7000000000000002,7,3,650.7300000000002,2.8736956956033985,10
LucasArts,2008,18.14,14,1.2957142857142858,7,3,745.2800000000001,2.433984542722198,11
LucasArts,2009,4.090000000000001,9,0.4544444444444445,7,2,721.5699999999994,0.5668195739845066,21
LucasArts,2010,4.080000000000001,5,0.816,5,1,653.7199999999998,0.6241204185278104,21
LucasArts,2011,7.7299999999999995,8,0.9662499999999999,7,2,575.0399999999997,1.3442543127434619,18
M2,2016,0.01,1,0.01,1,1,175.41000000000005,0.0057009292514679875,107
M2,2018,0.01,1,0.01,1,1,147.96000000000004,0.006758583400919165,111
MAGES,2018,0.02,2,0.01,2,1,147.96000000000004,0.01351716680183833,102
MC2 Entertainment,2004,0.06,2,0.03,2,1,443.5800000000001,0.013526308670363855,80
MC2 Entertainment,2005,0.02,1,0.02,1,1,509.8899999999998,0.003922414638451432,101
MLB Advanced Media,2018,0.33,3,0.11,3,1,147.96000000000004,0.22303325223033246,41
MLB.com,2016,0.08,2,0.04,2,1,175.41000000000005,0.0456074340117439,64
MLB.com,2017,0.19000000000000003,3,0.06333333333333334,3,1,191.92000000000004,0.09899958315964985,54
MTO,1998,0.1,1,0.1,1,1,291.6100000000001,0.034292376804636315,73
MTO,2006,0.16,2,0.08,1,2,556.3399999999995,0.02875939173886475,64
MTO,2007,0.10999999999999999,3,0.03666666666666667,1,2,650.7300000000002,0.01690409232707881,105
MTO,2008,0.04,4,0.01,1,2,745.2800000000001,0.00536711034778875,148
MTO,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
MTO,2010,0.02,1,0.02,1,1,653.7199999999998,0.0030594138163127955,144
MTV Games,2007,5.2,3,1.7333333333333334,3,1,650.7300000000002,0.7991025463709984,24
MTV Games,2008,7.150000000000001,14,0.5107142857142857,4,1,745.2800000000001,0.9593709746672392,21
MTV Games,2009,6.950000000000004,16,0.43437499999999996,5,1,721.5699999999994,0.9631775156949443,19
MTV Games,2010,6.63,8,0.82875,4,1,653.7199999999998,1.0141956801076917,18
MTV Games,2011,0.21000000000000002,3,0.07,3,1,575.0399999999997,0.036519198664440755,86
Mad Catz,2004,0.2,1,0.2,1,1,443.5800000000001,0.04508769556787952,63
Mad Catz,2006,0.14,2,0.07,2,1,556.3399999999995,0.02516446777150666,68
Mad Catz,2012,0.07,1,0.07,1,1,425.9499999999997,0.01643385373870174,77
Magical Company,1998,0.41,1,0.41,1,1,291.6100000000001,0.1405987448990089,45
Magix,2001,0.31,1,0.31,1,1,356.80000000000007,0.08688340807174887,59
Magix,2003,0.31,1,0.31,1,1,404.3099999999997,0.0766738393806733,60
Magix,2009,0.04,1,0.04,1,1,721.5699999999994,0.005543467716229892,145
Majesco,2002,0.1,1,0.1,1,1,423.5200000000001,0.023611635814129197,83
Majesco,2003,0.6600000000000001,4,0.165,3,2,404.3099999999997,0.16324107739111093,45
Majesco,2004,0.27,2,0.135,2,2,443.5800000000001,0.060868389016637346,59
Majesco,2005,1.04,2,0.52,2,2,509.8899999999998,0.20396556119947448,31
Majesco,2006,0.41,4,0.1025,1,3,556.3399999999995,0.07369594133084093,39
Majesco,2007,0.11,3,0.03666666666666667,2,3,650.7300000000002,0.016904092327078814,100
Majesco,2008,0.26,5,0.052000000000000005,3,4,745.2800000000001,0.03488621726062687,87
Majesco,2009,1.5899999999999999,6,0.265,2,5,721.5699999999994,0.22035284172013822,39
Majesco,2010,0.8600000000000001,6,0.14333333333333334,2,5,653.7199999999998,0.1315547941014502,48
Majesco,2011,0.35000000000000003,3,0.11666666666666667,1,3,575.0399999999997,0.06086533110740125,76
Majesco Entertainment,2001,1.09,3,0.36333333333333334,1,2,356.80000000000007,0.30549327354260086,36
Majesco Entertainment,2002,0.05,1,0.05,1,1,423.5200000000001,0.011805817907064598,95
Majesco Entertainment,2003,0.71,2,0.355,1,1,404.3099999999997,0.17560782567831626,42
Majesco Entertainment,2004,2.54,8,0.3175,1,5,443.5800000000001,0.5726137337120698,23
Majesco Entertainment,2005,0.5900000000000001,10,0.059000000000000004,4,6,509.8899999999998,0.11571123183431727,43
Majesco Entertainment,2006,0.3700000000000001,6,0.06166666666666667,3,4,556.3399999999995,0.06650609339612476,41
Majesco Entertainment,2007,0.95,6,0.15833333333333333,1,5,650.7300000000002,0.14598988827931703,43
Majesco Entertainment,2008,1.3700000000000003,12,0.11416666666666667,2,5,745.2800000000001,0.18382352941176472,44
Majesco Entertainment,2009,3.4299999999999997,24,0.14291666666666666,3,9,721.5699999999994,0.47535235666671327,24
Majesco Entertainment,2010,0.8800000000000001,10,0.088,4,5,653.7199999999998,0.13461420791776302,46
Majesco Entertainment,2011,3.3299999999999996,6,0.555,3,5,575.0399999999997,0.5790901502504175,25
Majesco Entertainment,2013,0.55,3,0.18333333333333335,3,1,403.7200000000002,0.1362330327950064,34
Majesco Entertainment,2014,0.01,1,0.01,1,1,372.04999999999984,0.002687810778121221,81
Mamba Games,2008,0.03,1,0.03,1,1,745.2800000000001,0.004025332760841562,161
Mamba Games,2009,0.03,1,0.03,1,1,721.5699999999994,0.004157600787172419,156
Mamba Games,2010,0.02,1,0.02,1,1,653.7199999999998,0.0030594138163127955,144
Marvel Entertainment,2015,0.05,1,0.05,1,1,287.9499999999999,0.017364125716270194,77
Marvelous,2012,0.23,1,0.23,1,1,425.9499999999997,0.05399694799859142,50
Marvelous,2018,0.08,2,0.04,2,2,147.96000000000004,0.05406866720735332,69
Marvelous Entertainment,2012,1.05,2,0.525,1,1,425.9499999999997,0.24650780608052605,29
Marvelous Entertainment,2013,0.74,3,0.24666666666666667,2,3,403.7200000000002,0.1832953532150995,30
Marvelous Entertainment,2014,0.31000000000000005,4,0.0775,3,3,372.04999999999984,0.08332213412175789,41
Marvelous Entertainment,2015,0.4,3,0.13333333333333333,2,3,287.9499999999999,0.13891300573016155,44
Marvelous Entertainment,2016,0.01,1,0.01,1,1,175.41000000000005,0.0057009292514679875,107
Marvelous Entertainment,2018,0.01,1,0.01,1,1,147.96000000000004,0.006758583400919165,111
Marvelous Games,2015,0.02,1,0.02,1,1,287.9499999999999,0.006945650286508077,91
Marvelous Interactive,2002,0.08,1,0.08,1,1,423.5200000000001,0.01888930865130336,88
Marvelous Interactive,2003,0.03,1,0.03,1,1,404.3099999999997,0.007420048972323222,91
Marvelous Interactive,2004,0.24,1,0.24,1,1,443.5800000000001,0.05410523468145542,61
Marvelous Interactive,2005,0.49,3,0.16333333333333333,2,1,509.8899999999998,0.09609915864206009,45
Marvelous Interactive,2006,0.07,2,0.035,2,2,556.3399999999995,0.01258223388575333,81
Marvelous Interactive,2007,0.21,11,0.019090909090909092,3,5,650.7300000000002,0.03227144898805955,75
Marvelous Interactive,2008,0.33,15,0.022,4,4,745.2800000000001,0.044278660369257185,81
Marvelous Interactive,2009,0.6599999999999999,8,0.0825,3,3,721.5699999999994,0.09146721731779321,65
Marvelous Interactive,2010,0.5,6,0.08333333333333334,3,4,653.7199999999998,0.07648534540781989,66
Marvelous Interactive,2011,1.16,7,0.1657142857142857,4,3,575.0399999999997,0.20172509738452984,40
Marvelous Interactive,2014,0.27,3,0.09,2,2,372.04999999999984,0.07257089100927298,42
Marvelous Interactive,2015,0.44,3,0.14666666666666667,2,2,287.9499999999999,0.1528043063031777,42
Marvelous Interactive,2016,0.19,1,0.19,1,1,175.41000000000005,0.10831765577789176,42
Marvelous Interactive,2017,0.49,1,0.49,1,1,191.92000000000004,0.2553147144643601,37
Masque Publishing,2011,0.02,1,0.02,1,1,575.0399999999997,0.0034780189204229287,135
Mastertronic,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Mastertronic,2009,0.05,1,0.05,1,1,721.5699999999994,0.006929334645287366,141
Mastertronic,2010,0.07,2,0.035,1,2,653.7199999999998,0.010707948357094784,119
Mastertronic,2011,1.6000000000000003,9,0.17777777777777776,3,5,575.0399999999997,0.27824151363383437,32
Mastertronic,2012,0.01,1,0.01,1,1,425.9499999999997,0.0023476933912431053,111
Mastiff,2004,0.32000000000000006,4,0.08,3,4,443.5800000000001,0.07214031290860724,55
Mastiff,2005,0.08,2,0.04,2,1,509.8899999999998,0.01568965855380573,78
Mastiff,2006,0.01,1,0.01,1,1,556.3399999999995,0.0017974619836790468,125
Mastiff,2007,0.01,1,0.01,1,1,650.7300000000002,0.0015367356660980738,152
Mastiff,2009,0.6200000000000001,3,0.20666666666666667,2,2,721.5699999999994,0.08592374960156335,67
Mastiff,2010,1.17,4,0.2925,2,2,653.7199999999998,0.17897570825429854,38
Mastiff,2011,0.26,6,0.043333333333333335,3,2,575.0399999999997,0.04521424596549807,83
Mastiff,2017,0.12,1,0.12,1,1,191.92000000000004,0.0625260525218841,62
Mastiff,2018,0.07,1,0.07,1,1,147.96000000000004,0.047310083806434165,72
Matatabi,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Mattel Interactive,1981,2.53,7,0.36142857142857143,1,4,43.11000000000001,5.868707956390627,6
Mattel Interactive,1982,2.9199999999999995,8,0.365,1,5,56.570000000000014,5.161746508750219,5
Mattel Interactive,1983,0.39,1,0.39,1,1,37.529999999999994,1.039168665067946,11
Mattel Interactive,1999,0.36,2,0.18,1,2,311.97999999999996,0.11539201230848133,56
Mattel Interactive,2000,0.48,4,0.12000000000000001,1,3,239.17,0.20069406698164485,42
Max Five,2001,0.05,1,0.05,1,1,356.80000000000007,0.014013452914798203,85
Maximum Family Games,2012,0.03,1,0.03,1,1,425.9499999999997,0.007043080173729316,97
Maximum Games,2014,0.03,1,0.03,1,1,372.04999999999984,0.008063432334363664,69
Maximum Games,2015,0.2,2,0.1,2,1,287.9499999999999,0.06945650286508077,53
Maximum Games,2016,0.24000000000000002,4,0.06,2,3,175.41000000000005,0.1368223020352317,38
Maximum Games,2017,0.6700000000000002,13,0.05153846153846154,4,7,191.92000000000004,0.3491037932471863,33
Maximum Games,2018,0.8000000000000003,15,0.05333333333333334,3,5,147.96000000000004,0.5406866720735335,28
Maxis,1988,0.03,1,0.03,1,1,53.43000000000001,0.056148231330713075,12
Maxis,1992,2.14,1,2.14,1,1,82.41,2.5967722363790804,7
Maxis,1993,2.14,1,2.14,1,1,57.01999999999999,3.753069098561909,7
Maxis,1995,0.28,1,0.28,1,1,109.02000000000002,0.25683360851219955,43
Maxis,1996,1.3,2,0.6499999999999999,1,2,219.55000000000004,0.5921202459576406,22
Media Entertainment,2002,0.01,1,0.01,1,1,423.5200000000001,0.00236116358141292,112
Media Factory,2000,0.14,1,0.14,1,1,239.17,0.05853576953631309,55
Media Factory,2001,0.15,1,0.15,1,1,356.80000000000007,0.04204035874439461,64
Media Rings,1994,0.36,1,0.36,1,1,97.46000000000002,0.3693823106915657,29
Media Rings,1995,0.1,1,0.1,1,1,109.02000000000002,0.09172628875435698,55
Media Rings,2002,0.19,1,0.19,1,1,423.5200000000001,0.04486210804684548,70
Media Works,1996,0.04,1,0.04,1,1,219.55000000000004,0.018219084491004324,81
Media Works,1998,0.09,2,0.045,2,1,291.6100000000001,0.030863139124172684,76
Media Works,2006,0.03,1,0.03,1,1,556.3399999999995,0.005392385951037141,100
Media Works,2007,0.02,1,0.02,1,1,650.7300000000002,0.0030734713321961477,139
Media Works,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
MediaQuest,1995,0.05,1,0.05,1,1,109.02000000000002,0.04586314437717849,64
Mediascape,2016,0.03,2,0.015,2,2,175.41000000000005,0.017102787754403964,86
Men-A-Vision,1981,0.77,1,0.77,1,1,43.11000000000001,1.786128508466713,10
Men-A-Vision,1982,0.77,1,0.77,1,1,56.570000000000014,1.3611454834718044,11
Mentor Interactive,2009,0.99,3,0.33,1,1,721.5699999999994,0.13720082597668984,52
Mentor Interactive,2010,0.08,2,0.04000000000000001,1,1,653.7199999999998,0.012237655265251182,117
Mentor Interactive,2011,0.03,2,0.015,2,2,575.0399999999997,0.005217028380634393,128
Mercury Games,2007,0.08,2,0.04,1,1,650.7300000000002,0.01229388532878459,112
Mercury Games,2008,0.13,2,0.065,1,1,745.2800000000001,0.017443108630313436,109
Merge Games,2017,0.05,2,0.025,2,1,191.92000000000004,0.026052521884118378,80
Merge Games,2018,0.24000000000000002,6,0.04,2,3,147.96000000000004,0.16220600162206,47
Meridian4,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Merscom LLC,2009,0.2,1,0.2,1,1,721.5699999999994,0.027717338581149463,100
Metro 3D,2001,0.6,3,0.19999999999999998,1,2,356.80000000000007,0.16816143497757843,47
Metro 3D,2002,0.75,2,0.375,1,1,423.5200000000001,0.177087268605969,42
Metro 3D,2003,0.32,3,0.10666666666666667,2,3,404.3099999999997,0.07914718903811438,59
Metro 3D,2007,0.12000000000000001,2,0.060000000000000005,1,2,650.7300000000002,0.018440827993176888,96
Metro 3D,2008,0.05,2,0.025,1,1,745.2800000000001,0.006708887934735937,138
Michaelsoft,2006,0.01,1,0.01,1,1,556.3399999999995,0.0017974619836790468,125
Micro Cabin,1994,0.02,1,0.02,1,1,97.46000000000002,0.02052123948286476,49
Micro Cabin,1995,0.08,1,0.08,1,1,109.02000000000002,0.07338103100348559,59
Micro Cabin,1996,0.1,1,0.1,1,1,219.55000000000004,0.045547711227510806,76
Microids,2002,0.08,3,0.026666666666666665,3,3,423.5200000000001,0.01888930865130336,88
Microids,2003,0.12000000000000001,2,0.06,2,2,404.3099999999997,0.029680195889292896,75
Microids,2004,0.09000000000000001,2,0.045000000000000005,2,2,443.5800000000001,0.020289463005545787,72
Microids,2005,0.07,1,0.07,1,1,509.8899999999998,0.013728451234580014,80
Microids,2016,0.04,2,0.02,2,1,175.41000000000005,0.02280371700587195,79
Microids,2017,0.26999999999999996,7,0.03857142857142857,4,3,191.92000000000004,0.14068361817423922,46
Microids,2018,0.21,7,0.030000000000000002,3,3,147.96000000000004,0.1419302514193025,51
Microprose,1995,0.09,1,0.09,1,1,109.02000000000002,0.08255365987892128,58
Microprose,1996,0.8200000000000001,2,0.41000000000000003,1,2,219.55000000000004,0.37349123206558865,29
Microprose,1997,0.01,1,0.01,1,1,221.29000000000005,0.004518957024718694,80
Microprose,1999,1.1,2,0.55,2,2,311.97999999999996,0.3525867042759152,39
Microsoft,2001,0.99,1,0.99,1,1,356.80000000000007,0.2774663677130044,38
Microsoft,2002,0.26,2,0.13,1,2,423.5200000000001,0.06139025311673591,63
Microsoft,2003,0.19,1,0.19,1,1,404.3099999999997,0.04699364349138041,70
Microsoft,2007,0.49,2,0.245,1,2,650.7300000000002,0.07530004763880561,57
Microsoft,2008,0.37,1,0.37,1,1,745.2800000000001,0.049645770717045935,77
Microsoft Game Studios,1996,5.12,1,5.12,1,1,219.55000000000004,2.3320428148485535,8
Microsoft Game Studios,1999,0.1,1,0.1,1,1,311.97999999999996,0.03205333675235592,77
Microsoft Game Studios,2000,0.99,1,0.99,1,1,239.17,0.41393151314964255,34
Microsoft Game Studios,2001,13.490000000000002,10,1.3490000000000002,2,8,356.80000000000007,3.780829596412556,8
Microsoft Game Studios,2002,6.959999999999999,20,0.34800000000000003,2,10,423.5200000000001,1.643369852663392,18
Microsoft Game Studios,2003,8.919999999999996,28,0.31857142857142856,2,9,404.3099999999997,2.206227894437437,14
Microsoft Game Studios,2004,13.69,14,0.9778571428571429,2,8,443.5800000000001,3.0862527616213526,9
Microsoft Game Studios,2005,5.69,14,0.4064285714285714,3,8,509.8899999999998,1.1159269646394325,18
Microsoft Game Studios,2006,9.98,9,1.1088888888888888,2,6,556.3399999999995,1.7938670597116888,13
Microsoft Game Studios,2007,27.500000000000007,22,1.25,2,7,650.7300000000002,4.226023081769704,7
Microsoft Game Studios,2008,16.22,12,1.3516666666666668,3,6,745.2800000000001,2.176363246028338,12
Microsoft Game Studios,2009,15.610000000000001,7,2.23,2,5,721.5699999999994,2.163338276258716,12
Microsoft Game Studios,2010,49.2,13,3.784615384615385,1,7,653.7199999999998,7.5261579881294765,4
Microsoft Game Studios,2011,21.569999999999997,12,1.7974999999999999,2,6,575.0399999999997,3.751043405676128,10
Microsoft Game Studios,2012,15.329999999999998,7,2.19,1,7,425.9499999999997,3.59901396877568,11
Microsoft Game Studios,2013,16.389999999999997,8,2.04875,2,6,403.7200000000002,4.05974437729119,7
Microsoft Game Studios,2014,10.31,9,1.1455555555555557,2,5,372.04999999999984,2.771132912242979,10
Microsoft Game Studios,2015,9.95,5,1.99,1,4,287.9499999999999,3.4554610175377682,11
Microsoft Game Studios,2016,1.42,4,0.355,2,3,175.41000000000005,0.8095319537084542,20
Microsoft Studios,2011,0.03,1,0.03,1,1,575.0399999999997,0.005217028380634393,128
Microsoft Studios,2014,0.56,2,0.28,2,2,372.04999999999984,0.1505174035747884,34
Microsoft Studios,2015,0.22,2,0.10999999999999999,1,2,287.9499999999999,0.07640215315158885,52
Microsoft Studios,2016,3.38,1,3.38,1,1,175.41000000000005,1.9269140869961798,13
Microsoft Studios,2017,4.66,6,0.7766666666666666,1,6,191.92000000000004,2.4280950395998326,10
Microsoft Studios,2018,3.26,3,1.0866666666666667,1,2,147.96000000000004,2.203298188699648,12
Midas Interactive Entertainment,1997,0.02,1,0.02,1,1,221.29000000000005,0.009037914049437388,78
Midas Interactive Entertainment,1998,0.12,1,0.12,1,1,291.6100000000001,0.04115085216556358,71
Midas Interactive Entertainment,1999,0.04,1,0.04,1,1,311.97999999999996,0.01282133470094237,83
Midas Interactive Entertainment,2000,1.09,7,0.1557142857142857,2,5,239.17,0.45574277710415195,32
Midas Interactive Entertainment,2001,0.56,4,0.14,1,4,356.80000000000007,0.1569506726457399,49
Midas Interactive Entertainment,2002,0.56,2,0.28,1,2,423.5200000000001,0.13222516055912353,46
Midas Interactive Entertainment,2003,0.09,2,0.045,1,2,404.3099999999997,0.02226014691696967,79
Midas Interactive Entertainment,2004,0.06,1,0.06,1,1,443.5800000000001,0.013526308670363855,80
Midas Interactive Entertainment,2005,0.06,1,0.06,1,1,509.8899999999998,0.011767243915354296,85
Midas Interactive Entertainment,2006,0.03,1,0.03,1,1,556.3399999999995,0.005392385951037141,100
Midas Interactive Entertainment,2007,0.06,1,0.06,1,1,650.7300000000002,0.009220413996588444,119
Midas Interactive Entertainment,2008,0.03,1,0.03,1,1,745.2800000000001,0.004025332760841562,161
Midas Interactive Entertainment,2009,0.15,4,0.0375,2,4,721.5699999999994,0.020788003935862095,106
Midway Games,1996,0.13,2,0.065,1,1,219.55000000000004,0.05921202459576405,68
Midway Games,1997,1.5,6,0.25,2,3,221.29000000000005,0.6778435537078041,30
Midway Games,1998,6.65,9,0.7388888888888889,2,4,291.6100000000001,2.280443057508315,14
Midway Games,1999,6.050000000000001,13,0.4653846153846154,2,4,311.97999999999996,1.9392268735175338,13
Midway Games,2000,5.03,15,0.3353333333333333,3,5,239.17,2.10310657691182,13
Midway Games,2001,5.179999999999999,11,0.47090909090909094,5,5,356.80000000000007,1.4517937219730936,16
Midway Games,2002,9.469999999999997,37,0.25594594594594594,4,7,423.5200000000001,2.236021911598034,13
Midway Games,2003,4.589999999999999,27,0.17,4,6,404.3099999999997,1.1352674927654527,19
Midway Games,2004,8.219999999999999,15,0.548,3,6,443.5800000000001,1.8531042878398478,14
Midway Games,2005,6,23,0.2608695652173913,5,8,509.8899999999998,1.1767243915354297,17
Midway Games,2006,5.559999999999997,27,0.20592592592592596,9,7,556.3399999999995,0.9993888629255495,19
Midway Games,2007,8.1,17,0.47647058823529403,7,6,650.7300000000002,1.24475588953944,17
Midway Games,2008,13.320000000000002,18,0.74,5,5,745.2800000000001,1.787247745813654,14
Milestone,2008,0.08,1,0.08,1,1,745.2800000000001,0.0107342206955775,123
Milestone,2010,0.01,1,0.01,1,1,653.7199999999998,0.0015297069081563978,158
Milestone,2017,0.26,2,0.13,2,1,191.92000000000004,0.13547311379741556,47
Milestone S.r.l,2016,0.08,4,0.02,3,1,175.41000000000005,0.0456074340117439,64
Milestone S.r.l,2017,0.24,2,0.12,2,1,191.92000000000004,0.1250521050437682,50
Milestone S.r.l.,2014,0.41000000000000003,4,0.1025,4,1,372.04999999999984,0.11020024190297008,37
Milestone S.r.l.,2015,0.73,9,0.0811111111111111,5,1,287.9499999999999,0.2535162354575448,32
Milestone S.r.l.,2016,0.14,3,0.04666666666666667,3,1,175.41000000000005,0.07981300952055184,48
Milestone S.r.l.,2017,0.08,1,0.08,1,1,191.92000000000004,0.0416840350145894,69
Milestone S.r.l.,2018,0.43000000000000005,7,0.06142857142857143,3,1,147.96000000000004,0.29061908623952415,38
Milkstone Studios,2015,0.01,1,0.01,1,1,287.9499999999999,0.0034728251432540385,98
Minato Station,2008,0.02,1,0.02,1,1,745.2800000000001,0.002683555173894375,169
Minato Station,2012,0.02,1,0.02,1,1,425.9499999999997,0.0046953867824862106,103
Minato Station,2015,0.01,1,0.01,1,1,287.9499999999999,0.0034728251432540385,98
Mindscape,1992,0.15,1,0.15,1,1,82.41,0.18201674554058975,20
Mindscape,1995,0.24,1,0.24,1,1,109.02000000000002,0.22014309301045676,48
Mindscape,1996,0.25,2,0.125,1,2,219.55000000000004,0.11386927806877703,56
Mindscape,1997,0.14,1,0.14,1,1,221.29000000000005,0.06326539834606172,66
Mindscape,1998,0.22,2,0.11,1,2,291.6100000000001,0.0754432289701999,58
Mindscape,1999,0.19,2,0.095,1,2,311.97999999999996,0.06090133982947626,65
Mindscape,2000,0.02,1,0.02,1,1,239.17,0.008362252790901869,74
Mindscape,2002,0.02,1,0.02,1,1,423.5200000000001,0.00472232716282584,104
Mindscape,2003,0.19,2,0.095,2,2,404.3099999999997,0.04699364349138041,70
Mindscape,2007,2.24,2,1.12,1,1,650.7300000000002,0.3442287892059686,27
Mindscape,2008,0.35000000000000003,3,0.11666666666666667,2,2,745.2800000000001,0.04696221554315156,79
Mindscape,2009,3.489999999999999,13,0.2684615384615384,2,3,721.5699999999994,0.48366755824105795,23
Mindscape,2010,0.57,5,0.114,3,2,653.7199999999998,0.08719329376491466,62
Mirai Shounen,2008,0.02,1,0.02,1,1,745.2800000000001,0.002683555173894375,169
Misawa,1993,0.05,1,0.05,1,1,57.01999999999999,0.08768853034023151,32
Misawa,1994,0.02,1,0.02,1,1,97.46000000000002,0.02052123948286476,49
Mitsui,1998,0.08,1,0.08,1,1,291.6100000000001,0.027433901443709052,81
Modus Games,2018,0.05,2,0.025,2,1,147.96000000000004,0.03379291700459583,78
Mojang,2015,2.89,5,0.5780000000000001,5,1,287.9499999999999,1.0036464664004172,15
Mojang,2016,0.07,1,0.07,1,1,175.41000000000005,0.03990650476027592,69
Mojang,2018,1.89,1,1.89,1,1,147.96000000000004,1.2773722627737223,17
Monte Christo Multimedia,2001,0.02,1,0.02,1,1,356.80000000000007,0.005605381165919281,95
Monte Christo Multimedia,2007,0.05,1,0.05,1,1,650.7300000000002,0.00768367833049037,123
Moss,2008,0.12,1,0.12,1,1,745.2800000000001,0.016101331043366248,114
Moss,2013,0.01,1,0.01,1,1,403.7200000000002,0.0024769642326364794,83
Moss,2014,0.01,1,0.01,1,1,372.04999999999984,0.002687810778121221,81
Mud Duck Productions,2003,0.3,1,0.3,1,1,404.3099999999997,0.07420048972323222,62
Mud Duck Productions,2004,0.6000000000000001,3,0.2,2,2,443.5800000000001,0.13526308670363857,49
Mumbo Jumbo,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Mumbo Jumbo,2007,0.36000000000000004,3,0.12000000000000001,3,1,650.7300000000002,0.05532248397953067,63
Mumbo Jumbo,2008,0.28,6,0.04666666666666667,3,5,745.2800000000001,0.037569772434521254,85
Mumbo Jumbo,2009,0.14,3,0.04666666666666667,1,3,721.5699999999994,0.019402137006804626,108
Mumbo Jumbo,2010,0.49,2,0.245,1,1,653.7199999999998,0.07495563849966348,67
Mumbo Jumbo,2011,0.05,2,0.025,2,1,575.0399999999997,0.008695047301057322,120
Mycom,1985,0.02,1,0.02,1,1,54.760000000000005,0.036523009495982466,6
Myelin Media,2006,0.13,3,0.043333333333333335,3,1,556.3399999999995,0.02336700578782761,70
Mystique,1981,0.82,1,0.82,1,1,43.11000000000001,1.9021108791463694,9
Mystique,1982,0.82,1,0.82,1,1,56.570000000000014,1.4495315538271165,10
N/A,2004,5.3000000000000025,19,0.2789473684210526,1,2,443.5800000000001,1.1948239325488077,19
N/A,2005,1.43,5,0.28600000000000003,1,1,509.8899999999998,0.2804526466492774,27
N/A,2007,1.21,1,1.21,1,1,650.7300000000002,0.18594501559786694,35
N/A,2010,0.16,2,0.08,1,1,653.7199999999998,0.024475310530502364,97
N/A,2011,0.19,3,0.06333333333333334,1,3,575.0399999999997,0.03304117974401782,89
N/A,2012,0.05,2,0.025,1,2,425.9499999999997,0.011738466956215526,85
N/A,2014,0.02,2,0.01,2,2,372.04999999999984,0.005375621556242442,75
N/A,2016,0.03,2,0.015,1,2,175.41000000000005,0.017102787754403964,86
