publisher,year,market_share_pct,source_url
ASCII Entertainment,2001,0.08968609865470852,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Media Works,2008,0.008050665521683126,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Media Works,2009,0.011086935432459774,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
ASCII Media Works,2010,0.01835648289787677,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Media Works,2011,0.0017390094602114637,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Media Works,2014,0.0026878107781212203,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASK,1996,0.013664313368253245,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Abel,2009,0.0013858669290574717,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Abylight,2010,0.012237655265251177,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acclaim Entertainment,1993,3.3847772711329362,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acclaim Entertainment,1994,10.352965319105273,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,1995,3.944230416437351,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,1996,1.8811204736961966,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,1997,2.304668082606535,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,1998,4.828366654092795,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,1999,2.496954933008526,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,2000,2.7051887778567547,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,2001,2.780269058295964,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,2002,1.8322629391764262,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acclaim Entertainment,2003,1.1525809403675398,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acclaim Entertainment,2004,0.3607015645430362,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Accolade,1996,0.08654065133227055,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Accolade,1997,0.6055402413123051,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Accolade,1998,0.44580089846027227,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Accolade,1999,0.06090133982947624,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Accolade,2017,0.026052521884118385,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Ackkstudios,2009,0.009701068503402304,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Ackkstudios,2010,0.01682677598972037,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Ackkstudios,2011,0.07129938786867002,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Ackkstudios,2012,0.05869233478107759,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acquire,2006,0.008987309918395225,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acquire,2008,0.01878488621726063,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acquire,2009,0.013858669290574718,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acquire,2010,0.03365355197944074,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acquire,2011,0.05217028380634391,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acquire,2012,0.061040028172320696,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acquire,2014,0.029565918559333423,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Acquire,2015,0.0034728251432540372,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Acquire,2017,0.005210504376823677,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1980,28.559870550161815,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1981,24.309904894456043,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1982,9.669436096871134,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1983,11.11111111111111,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1984,0.4976958525345623,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision,1985,0.8765522279035791,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision,1986,0.07381889763779527,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1987,4.597701149425288,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision,1988,2.2833614074489987,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1989,0.9248404324605967,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1994,2.1342089062179355,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision,1995,3.86167675655843,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision,1996,0.888180368936461,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
Activision,1997,1.2698269239459534,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1998,3.2852096978841603,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,1999,3.6476697224181036,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,2000,6.167161433290128,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
Activision,2001,5.210201793721973,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
