publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,source_url,year_total_sales,market_share_pct,publisher_rank_in_year
Reef Entertainment,2012,0.09999999999999999,4,0.024999999999999998,4,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.023476933912431035,68
Rejet,2016,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.005700929251467989,107
Rejet,2017,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.005210504376823677,104
Rejet,2018,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.006758583400919167,111
Revolution (Japan),2009,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.0027717338581149434,163
Revolution Software,2015,0.06999999999999999,2,0.034999999999999996,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.02430977600277826,75
Rising Star,2008,0.02,1,0.02,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.0026835551738943753,169
Rising Star,2011,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.008695047301057319,120
Rising Star,2018,0.03,2,0.015,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.0202757502027575,94
Rising Star Games,2005,0.7999999999999999,7,0.11428571428571428,2,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.15689658553805724,36
Rising Star Games,2006,1.46,9,0.16222222222222224,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.2624294496171406,27
Rising Star Games,2007,4.88,19,0.25684210526315787,4,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.7499270050558603,25
Rising Star Games,2008,4.42,17,0.26,3,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.593065693430657,24
Rising Star Games,2009,2.81,12,0.23416666666666666,4,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.3894286070651496,26
Rising Star Games,2010,0.99,6,0.165,4,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.1514409839074833,44
Rising Star Games,2011,1.32,9,0.14666666666666667,6,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.22954924874791321,36
Rising Star Games,2012,0.09,2,0.045,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.021129240521187934,71
Rising Star Games,2013,0.64,4,0.16,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.15852571088873477,32
Rising Star Games,2014,0.05,1,0.05,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.0134390538906061,64
Rising Star Games,2016,0.17,7,0.024285714285714285,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.09691579727495582,44
Rising Star Games,2017,0.14,4,0.035,3,4,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.07294706127553148,60
Rising Star Games,2018,0.08,5,0.016,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.05406866720735334,69
Riverhillsoft,1995,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.0366905155017428,66
Rocket Company,2006,0.6900000000000001,2,0.34500000000000003,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.1240248768738541,35
Rocket Company,2007,0.44,3,0.14666666666666667,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.06761636930831527,60
Rocket Company,2008,0.01,1,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.0013417775869471876,185
Rocket Company,2009,0.06999999999999999,2,0.034999999999999996,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.009701068503402301,138
Rocket Company,2010,0.15,2,0.075,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.022945603622345958,98
Rocket Company,2011,0.07,1,0.07,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.012173066221480247,112
Rocket Company,2012,0.13,1,0.13,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.030520014086160348,63
Rocket Company,2013,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.019815713861091846,60
Rocket Company,2014,0.08,2,0.04,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,0.021502486224969763,60
Rocket Company,2015,0.14,4,0.035,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.04861955200555653,57
Rocket Company,2016,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,175.41,0.017102787754403968,86
Rockstar Games,1999,3.92,3,1.3066666666666666,1,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,1.256490800692352,18
Rockstar Games,2005,2.83,3,0.9433333333333334,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,0.5550216713408774,23
Rockstar Games,2008,0.13,1,0.13,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.01744310863031344,109
Rockstar Games,2009,2.63,2,1.315,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.36448300234211506,28
Rockstar Games,2010,2.1799999999999997,2,1.0899999999999999,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.3334761059780945,26
Rockstar Games,2011,6.63,4,1.6575,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,1.1529632721202003,21
Rockstar Games,2012,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,0.0023476933912431035,111
Rockstar Games,2017,1.3,3,0.43333333333333335,3,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,0.677365568987078,23
Rockstar Games,2018,19.71,2,9.855,2,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,13.321167883211679,1
Rondomedia,2008,0.73,3,0.24333333333333335,3,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.0979497638471447,58
Rondomedia,2009,1.54,5,0.308,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,721.57,0.21342350707485067,40
Rondomedia,2010,0.04,2,0.02,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.0061188276326255885,129
Rondomedia,2011,0.24,3,0.08,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,575.04,0.041736227045075125,85
Rondomedia,2015,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.010418475429762111,84
Rooster Teeth Games,2018,0.51,3,0.17,3,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,0.3446877534468775,35
Russel,2007,1.12,1,1.12,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.17211439460298436,39
Russel,2008,0.02,2,0.01,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.0026835551738943753,169
Russel,2009,0.04,2,0.02,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.005543467716229887,145
Russel,2010,0.06,4,0.015,3,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,0.009178241448938383,122
SCS Software,2012,0.13,1,0.13,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,425.95,0.030520014086160348,63
SCS Software,2013,0.48,1,0.48,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,0.11889428316655108,35
SCS Software,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.0034728251432540372,98
SCS Software,2016,0.09,1,0.09,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.051308363263211906,62
SCi,2002,0.87,1,0.87,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,423.52,0.20542123158292408,41
SCi,2003,1.52,8,0.19,3,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,404.31,0.375949147931043,31
SCi,2004,0.86,5,0.17200000000000001,4,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,443.58,0.19387709094188196,39
SCi,2005,0.27,3,0.09,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.052952597619094315,52
SNK,1993,0.21000000000000002,2,0.10500000000000001,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,57.019999999999996,0.3682918274289724,21
SNK,1994,0.9400000000000001,5,0.188,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,97.46000000000001,0.9644982556946439,18
SNK,1995,0.51,3,0.17,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,109.02,0.46780407264722074,32
SNK,1996,0.74,6,0.12333333333333334,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,219.55,0.33705306308358,31
SNK,1997,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,221.29,0.036151656197749564,73
SNK,1998,0.4,3,0.13333333333333333,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.13716950721854532,46
SNK,1999,0.11,2,0.055,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,311.98,0.03525867042759151,72
SNK,2000,0.19,3,0.06333333333333334,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,0.07944140151356775,48
SNK,2004,0.1,1,0.1,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,0.022543847783939763,69
SNK,2005,0.07,1,0.07,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,509.89,0.013728451234580009,80
SNK Playmore,1995,0.28,1,0.28,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.25683360851219966,43
SNK Playmore,1998,0.04,1,0.04,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.013716950721854531,94
SNK Playmore,1999,0.13,2,0.065,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,311.98,0.04166933777806269,71
SNK Playmore,2005,0.21,4,0.0525,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,0.041185353703740026,62
SNK Playmore,2006,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.00359492396735809,111
SNK Playmore,2007,0.89,11,0.08090909090909092,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,0.13676947428272862,44
SNK Playmore,2008,0.35000000000000003,7,0.05,2,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.04696221554315157,78
SNK Playmore,2009,0.38,7,0.054285714285714284,4,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,0.05266294330418393,82
SNK Playmore,2010,0.04,2,0.02,2,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.0061188276326255885,129
SPS,1996,0.12,1,0.12,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.05465725347301298,71
SSI,1996,0.19,1,0.19,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.08654065133227055,61
SVG Distribution,2011,0.02,2,0.01,2,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.0034780189204229274,135
Sammy Corporation,1993,0.19,1,0.19,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,57.019999999999996,0.3332164152928797,22
Sammy Corporation,2001,0.33999999999999997,2,0.16999999999999998,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,356.8,0.0952914798206278,56
Sammy Corporation,2002,1.18,6,0.19666666666666666,2,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,0.2786173026067246,36
Sammy Corporation,2003,0.58,3,0.19333333333333333,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,0.14345428013158218,53
Sammy Corporation,2004,1.04,2,0.52,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,0.23445601695297355,35
Sammy Corporation,2006,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.01437969586943236,79
Saurus,1998,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,291.61,0.006858475360927266,100
Scholastic Inc.,2007,0.83,1,0.83,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.1275490602861402,47
Scholastic Inc.,2008,1.06,4,0.265,3,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,745.28,0.1422284242164019,48
Scholastic Inc.,2010,0.5800000000000001,3,0.19333333333333333,1,3,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,653.72,0.08872300067307105,58
Scholastic Inc.,2011,0.63,3,0.21,1,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,0.10955759599332221,58
Screenlife,2013,0.83,4,0.2075,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.2055880313088279,29
Screenlife,2015,0.07,1,0.07,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.024309776002778265,72
Screenlife,2016,0.02,1,0.02,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,175.41,0.011401858502935978,97
Sears,1978,0.21,1,0.21,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,2.36,8.898305084745763,2
Sega,1982,0.4,1,0.4,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,56.57,0.707088562842496,18
Sega,1983,0.4,1,0.4,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,37.53,1.0658140154543032,10
Sega,1990,2.6,1,2.6,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,53.330000000000005,4.875304706544158,4
Sega,1991,4.34,1,4.34,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,33.74,12.863070539419086,2
Sega,1992,8.02,6,1.3366666666666667,2,4,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,82.41,9.731828661570198,3
Sega,1993,2.18,8,0.2725,2,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,57.019999999999996,3.823219922834094,6
Sega,1994,8.040000000000001,32,0.25125000000000003,3,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,97.46000000000001,8.249538272111636,4
Sega,1995,10.13,36,0.2813888888888889,1,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,109.02,9.291873050816365,3
Sega,1996,9.03,29,0.3113793103448276,1,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,219.55,4.112958323844226,5
Sega,1997,3.67,17,0.21588235294117647,1,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,221.29,1.658457228071761,16
Sega,1998,4.96,17,0.2917647058823529,2,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,291.61,1.700901889509962,19
Sega,1999,7.41,12,0.6174999999999999,1,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,2.3751522533495737,9
Sega,2000,4.72,13,0.3630769230769231,1,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,239.17,1.9734916586528413,16
Sega,2001,6.890000000000001,12,0.5741666666666667,4,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,356.8,1.9310538116591927,13
Sega,2002,14.6,42,0.3476190476190476,5,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,3.4472988288628637,9
Sega,2003,15.02,38,0.39526315789473687,4,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,404.31,3.714971185476491,9
Sega,2004,13.3,35,0.38,6,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,443.58,2.9983317552639885,10
Sega,2005,13.11,41,0.3197560975609756,7,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,509.89,2.571142795504913,12
Sega,2006,17.5,52,0.33653846153846156,9,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,556.34,3.145558471438329,8
Sega,2007,25.67,59,0.4350847457627119,7,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,650.73,3.944800454873757,8
Sega,2008,38.24,76,0.5031578947368421,7,12,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,5.130957492486045,6
Sega,2009,25.29,45,0.5619999999999999,6,10,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,721.57,3.504857463586346,7
Sega,2010,28.94,48,0.6029166666666667,6,11,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,653.72,4.426971792204613,8
Sega,2011,17.02,38,0.44789473684210523,8,8,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,575.04,2.959794101279911,12
Sega,2012,12.15,34,0.3573529411764706,7,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,425.95,2.852447470360371,13
Sega,2013,6.23,21,0.2966666666666667,7,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,403.71999999999997,1.5431487169325275,14
Sega,2014,5.78,26,0.22230769230769232,8,9,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,372.05,1.5535546297540652,13
Sega,2015,2.12,13,0.1630769230769231,5,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.7362389303698559,18
Sega,2016,1.42,12,0.11833333333333333,5,6,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,175.41,0.8095319537084545,19
Sega,2017,4.1,17,0.2411764705882353,5,7,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,191.92,2.1363067944977074,12
Sega,2018,2.61,18,0.145,5,6,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,147.96,1.7639902676399026,14
Sega,2019,0.22,1,0.22,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,2.5500000000000003,8.627450980392156,4
Seta Corporation,1995,0.33,4,0.0825,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.3026967528893781,38
Seta Corporation,1996,0.3,2,0.15,2,2,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,219.55,0.13664313368253245,49
Seventh Chord,2013,0.08,1,0.08,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,403.71999999999997,0.019815713861091846,60
Shin'en,2015,0.01,1,0.01,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,287.95,0.0034728251432540372,98
Shogakukan,1995,0.11,2,0.055,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,109.02,0.10089891762979271,53
Shogakukan,2006,0.2,1,0.2,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,556.34,0.0359492396735809,58
Shogakukan,2007,0.1,1,0.1,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,650.73,0.015367356660980745,106
Shogakukan,2015,0.03,1,0.03,1,1,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv,287.95,0.010418475429762111,84
Sierra Entertainment,1999,0.02,1,0.02,1,1,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,311.98,0.006410667350471183,85
Sierra Entertainment,2002,0.41000000000000003,3,0.1366666666666667,2,3,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,423.52,0.09680770683792973,52
Sierra Entertainment,2008,0.84,3,0.28,3,2,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv,745.28,0.11270931730356376,54
